Date,Open,High,Low,Close
20040211,5333.5,5346.5,5314.5,5345
20040212,5354.5,5366.5,5314,5328.5
20040213,5335.5,5346.5,5251.5,5257.5
20040216,5266.5,5283.5,5255,5282.5
20040217,5286,5317,5284,5314
20040218,5318.5,5324.5,5297,5320
20040219,5331.5,5359.5,5324.5,5351.5
20040220,5332.5,5348.5,5264,5283
20040223,5295.5,5318.5,5264.5,5275
20040224,5270,5273.5,5177,5199.5
20040225,5205.5,5220,5169.5,5206.5
20040226,5220.5,5233.5,5183.5,5221.5
20040227,5235,5263,5213,5232
20040301,5258.5,5277,5242,5275.5
20040302,5284.5,5315,5277.5,5289
20040303,5289.5,5307,5266.5,5292.5
20040304,5298.5,5357,5286.5,5348.5
20040305,5345.5,5360.5,5298.5,5344.5
20040308,5355.5,5382.5,5343,5345.5
20040309,5334.5,5338,5258.5,5261.5
20040310,5266.5,5271,5221,5225.5
20040311,5179.5,5181,5081,5134.5
20040312,5065.5,5132.5,5031,5110.5
20040315,5084.5,5118,5007.5,5015.5
20040316,5029,5058.5,4981.5,5015.5
20040317,5058.5,5109.5,5044,5102.5
20040318,5103.5,5109,5002.5,5036
20040319,5067.5,5070,5006.5,5014
20040322,4966,4969.5,4898,4914.5
20040323,4932,4978,4907.5,4932
20040324,4932,4964,4893,4957.5
20040325,4970,5037.5,4962.5,5034
20040326,5056,5058,5003.5,5022
20040329,5035,5096,5025,5090
20040330,5084,5090,5046.5,5069
20040331,5080,5105,5040.5,5062.5
20040401,5087,5141,5057,5125
20040402,5133,5228.5,5122.5,5225
20040405,5222,5263,5207,5257.5
20040406,5265,5266,5211.5,5226.5
20040407,5222,5251,5198.5,5208
20040408,5235,5262,5205,5224
20040413,5254,5297,5246.5,5246.5
20040414,5231,5239,5170,5219
20040415,5201,5236.5,5188,5192
20040416,5180,5244,5175.5,5240
20040419,5220.5,5239.5,5193.5,5230
20040420,5246,5282.5,5246,5263
20040421,5225,5256,5212.5,5248
20040422,5251.5,5295,5194,5295
20040423,5326.5,5335,5299.5,5306
20040426,5313.5,5357.5,5303.5,5324
20040427,5325,5350.5,5309.5,5348.5
20040428,5318,5329,5259,5270
20040429,5253,5261,5177,5188
20040430,5173.5,5206.5,5160,5163
20040503,5154,5208,5140,5192.5
20040504,5198.5,5213.5,5163,5172
20040505,5168,5226.5,5161.5,5221
20040506,5193.5,5208.5,5073.5,5077
20040507,5093,5122,5045,5059.5
20040510,4994,5022.5,4968.5,4988
20040511,5004.5,5051.5,5002.5,5024
20040512,5043.5,5045.5,4938,4942
20040513,4982.5,5041.5,4971,5008.5
20040514,5002,5026.5,4961,5004
20040517,4930.5,4954,4903.5,4940.5
20040518,4964,4989.5,4946.5,4967.5
20040519,5021,5076,5017,5053
20040520,5015.5,5038,5002,5024.5
20040521,5045,5061.5,4998,5014.5
20040524,5041,5093.5,5036.5,5045
20040525,5026.5,5062,4998.5,5060.5
20040526,5096.5,5099,5047.5,5068
20040527,5076,5117.5,5070.5,5097.5
20040528,5125,5132,5081.5,5106.5
20040531,5097,5123,5088.5,5117
20040601,5117,5117,5043.5,5058.5
20040602,5079,5108,5068.5,5108
20040603,5082,5126,5057.5,5110
20040604,5105,5169.5,5102.5,5167.5
20040607,5197,5213,5189.5,5211
20040608,5228,5230,5190.5,5208
20040609,5213.5,5225.5,5173,5177
20040610,5184,5216,5179,5203.5
20040611,5203,5206,5179,5198
20040614,5184,5191,5113.5,5118.5
20040615,5130,5201,5118,5198
20040616,5191.5,5201.5,5179,5187.5
20040617,5183.5,5205.5,5156,5181
20040618,5168.5,5191,5150,5176
20040621,5213.5,5220.5,5161.5,5175.5
20040622,5157.5,5170.5,5099,5123.5
20040623,5138.5,5152.5,5118.5,5145.5
20040624,5182.5,5197.5,5169,5185
20040625,5187.5,5204.5,5169.5,5187.5
20040628,5202.5,5271,5187,5256.5
20040629,5247.5,5271,5234,5255.5
20040630,5260,5274.5,5234.5,5250.5
20040701,5271.5,5284.5,5198.5,5203.5
20040702,5203.5,5213,5170.5,5194.5
20040705,5174,5194,5173,5184
20040706,5188,5190,5116,5122.5
20040707,5125,5140.5,5102,5129
20040708,5093.5,5117,5073.5,5093
20040709,5084.5,5112,5060,5088.5
20040712,5074.5,5108.5,5060.5,5068.5
20040713,5087.5,5098.5,5069.5,5084.5
20040714,5044,5082,5029,5069.5
20040715,5067.5,5069,5021,5039
20040716,5030,5061.5,5007.5,5011
20040719,5011.5,5023,4974.5,4977.5
20040720,4972.5,5022,4961.5,5021.5
20040721,5042.5,5076.5,5031,5032
20040722,4994,5006,4967,4989.5
20040723,4988.5,5000.5,4957,4965
20040726,4967.5,4987.5,4923.5,4930.5
20040727,4943,5004,4938,4997.5
20040728,5012.5,5031.5,4969,4976.5
20040729,5005,5081.5,5000.5,5067
20040730,5072.5,5088.5,5041,5067.5
20040802,5050.5,5054,5014,5047.5
20040803,5053,5067.5,5029.5,5033.5
20040804,5013.5,5018,4979.5,5009.5
20040805,5019,5032,4973.5,4982.5
20040806,4943.5,4959.5,4883.5,4887.5
20040809,4901,4908.5,4836,4857.5
20040810,4869,4895,4859.5,4892
20040811,4899.5,4900,4808.5,4842
20040812,4863,4880,4790.5,4802.5
20040813,4800.5,4833,4789.5,4818
20040816,4803.5,4877.5,4788,4869.5
20040817,4865.5,4905.5,4847,4878
20040818,4875.5,4901.5,4847.5,4901.5
20040819,4922.5,4928.5,4875,4885
20040820,4883.5,4909.5,4858,4906.5
20040823,4922,4952.5,4906.5,4942.5
20040824,4943,4970.5,4931.5,4963.5
20040825,4971.5,4999.5,4938.5,4994
20040826,4998.5,5008,4983.5,4999.5
20040827,5008,5029.5,4980,5029
20040830,5017.5,5022,4986.5,5005.5
20040831,4987.5,4993,4944.5,4958.5
20040901,4988.5,4997.5,4959.5,4979.5
20040902,4974.5,5012.5,4965,5010.5
20040903,5000.5,5050,4989,5040.5
20040906,5043,5067.5,5037,5062.5
20040907,5058,5077.5,5039,5064
20040908,5055,5065,5024,5046
20040909,5029,5042.5,5002,5039.5
20040910,5026,5061,5025.5,5054
20040913,5073.5,5125.5,5071,5121
20040914,5117.5,5130.5,5098,5121
20040915,5112.5,5135,5092.5,5116
20040916,5111.5,5134,5106.5,5130.5
20040917,5122.5,5165.5,5120,5150.5
20040920,5142.5,5147,5118.5,5130.5
20040921,5134.5,5161,5132.5,5159.5
20040922,5151.5,5164,5095,5095.5
20040923,5095.5,5097.5,5053.5,5060.5
20040924,5057.5,5080.5,5049,5072.5
20040927,5065,5066,5020.5,5041.5
20040928,5015.5,5064,5009.5,5055.5
20040929,5054.5,5106,5051.5,5085.5
20040930,5108.5,5112,5034,5052.5
20041001,5065,5156.5,5064.5,5154
20041004,5201,5221,5188.5,5202.5
20041005,5202.5,5239.5,5183.5,5202.5
20041006,5208.5,5225.5,5191,5215.5
20041007,5223.5,5235.5,5193,5205.5
20041008,5181.5,5226.5,5160.5,5180.5
20041011,5174.5,5187,5163,5186
20041012,5167.5,5167.5,5101.5,5126
20041013,5145.5,5178,5084.5,5099
20041014,5099.5,5118.5,5076,5080.5
20041015,5071,5119,5054,5111.5
20041018,5082.5,5109,5052,5097.5
20041019,5115.5,5141.5,5106,5107.5
20041020,5058.5,5098,5045.5,5075.5
20041021,5093,5103.5,5049.5,5072.5
20041022,5089.5,5125.5,5061,5068.5
20041025,5008,5021,4987.5,5015.5
20041026,5020.5,5037,4997.5,5026.5
20041027,5041.5,5100,5019.5,5100
20041028,5112,5131,5101,5126
20041029,5116.5,5149.5,5105.5,5119
20041101,5116,5173.5,5111.5,5154.5
20041102,5177.5,5202.5,5164,5202.5
20041103,5227.5,5229.5,5174.5,5183.5
20041104,5183.5,5232.5,5165.5,5232.5
20041105,5237.5,5269.5,5199,5225
20041108,5211.5,5235,5203.5,5235
20041109,5227.5,5239,5209,5230.5
20041110,5233.5,5259,5229.5,5253.5
20041111,5241.5,5297.5,5230.5,5297.5
20041112,5304,5314.5,5282.5,5299
20041115,5319,5323.5,5280,5297
20041116,5290.5,5295.5,5257.5,5275.5
20041117,5282,5344.5,5265.5,5327.5
20041118,5313.5,5342,5311,5329
20041119,5327.5,5351.5,5272.5,5272.5
20041122,5263.5,5298.5,5236,5297.5
20041123,5295.5,5310.5,5251,5263.5
20041124,5294.5,5295,5263,5277.5
20041125,5287.5,5318,5278,5310.5
20041126,5292.5,5308,5282.5,5286
20041129,5307.5,5368,5285.5,5312.5
20041130,5310.5,5314,5259,5268.5
20041201,5251,5342.5,5250.5,5329.5
20041202,5350.5,5374.5,5331.5,5348.5
20041203,5372.5,5381.5,5329.5,5337.5
20041206,5340,5361,5329.5,5359.5
20041207,5345,5377.5,5335.5,5337
20041208,5322,5363.5,5316,5360
20041209,5340,5351.5,5275,5316.5
20041210,5319.5,5330.5,5297.5,5328.5
20041213,5338,5377,5332,5372.5
20041214,5385.5,5394.5,5368.5,5377.5
20041215,5386,5389,5352,5367.5
20041216,5369,5385,5360,5375
20041217,5382.5,5386,5301,5304.5
20041220,5325.5,5372,5319.5,5346
20041221,5340,5375.5,5340,5368.5
20041222,5379,5394.5,5367.5,5372
20041223,5376,5397,5375.5,5389.5
20041227,5396.5,5404.5,5374,5387.5
20041228,5404.5,5404.5,5384.5,5403.5
20041229,5415,5417,5379.5,5394
20041230,5400,5402.5,5391.5,5391.5
20050103,5403.5,5450,5392,5426.5
20050104,5427,5446.5,5414.5,5414.5
20050105,5398.5,5419,5380.5,5413.5
20050106,5396.5,5445,5395,5442.5
20050107,5427.5,5465,5420.5,5454
20050110,5448.5,5462.5,5427,5451.5
20050111,5442.5,5453,5364.5,5379.5
20050112,5393,5396,5328,5343.5
20050113,5367,5370.5,5336,5350.5
20050114,5323,5372,5320,5357
20050117,5369,5389,5367.5,5376.5
20050118,5371.5,5398.5,5340.5,5392.5
20050119,5396.5,5404,5371,5377.5
20050120,5345.5,5362,5322,5329.5
20050121,5335.5,5356,5314,5327.5
20050124,5322.5,5341.5,5292,5329
20050125,5326,5375.5,5322,5364.5
20050126,5371.5,5378.5,5336,5350
20050127,5354,5361,5316.5,5347.5
20050128,5359.5,5365.5,5319,5329.5
20050131,5363.5,5395,5358.5,5390.5
20050201,5386,5418.5,5379.5,5413.5
20050202,5418.5,5431,5410,5421.5
20050203,5428.5,5433,5403,5417.5
20050204,5427,5478.5,5424,5478.5
20050207,5478.5,5504.5,5478.5,5491.5
20050208,5497.5,5506.5,5485.5,5502
20050209,5502.5,5516.5,5474,5490.5
20050210,5494.5,5498,5466.5,5488.5
20050211,5484.5,5525.5,5484.5,5522
20050214,5522.5,5527,5500.5,5509.5
20050215,5512,5537,5504.5,5514
20050216,5521.5,5521.5,5475,5491
20050217,5497.5,5515,5486,5497
20050218,5489.5,5514,5472.5,5486.5
20050221,5491.5,5500.5,5467.5,5488.5
20050222,5474,5476.5,5426.5,5426.5
20050223,5411.5,5438.5,5400.5,5423.5
20050224,5430,5436.5,5412.5,5433
20050225,5454.5,5487,5452.5,5481.5
20050228,5484.5,5500.5,5447,5449.5
20050301,5467.5,5512.5,5458.5,5509
20050302,5497.5,5521.5,5487.5,5500
20050303,5497.5,5523.5,5474.5,5499
20050304,5504.5,5552,5495.5,5552
20050307,5547.5,5558,5540,5549
20050308,5540,5546.5,5510,5516.5
20050309,5521.5,5551,5468,5478.5
20050310,5468.5,5487.5,5451,5483.5
20050311,5484.5,5501.5,5466.5,5470.5
20050314,5472,5494,5460,5485
20050315,5492,5513.5,5486.5,5493.5
20050316,5491.5,5505,5420,5431.5
20050317,5426.5,5443,5416,5426
20050318,5434.5,5458,5421,5430
20050321,5435.5,5457.5,5412,5429
20050322,5418,5452.5,5399,5452.5
20050323,5393.5,5449,5389,5448
20050324,5440,5478.5,5433,5471.5
20050329,5444,5476,5424.5,5462.5
20050330,5440,5488,5437,5486
20050331,5484,5493,5451.5,5458.5
20050401,5465,5511,5461.5,5461.5
20050404,5463,5474.5,5438.5,5465.5
20050405,5481,5484,5468,5484
20050406,5481,5496.5,5475.5,5487
20050407,5481.5,5520,5469,5506
20050408,5523,5527,5506.5,5512
20050411,5498,5523,5493,5516
20050412,5509.5,5514.5,5479,5481
20050413,5518,5525.5,5506,5510.5
20050414,5497,5537,5489,5500.5
20050415,5462.5,5469,5394,5394.5
20050418,5320.5,5343.5,5294.5,5314
20050419,5328,5335.5,5297,5312.5
20050420,5330,5333.5,5250,5256
20050421,5274.5,5330,5271.5,5328
20050422,5324,5344.5,5309.5,5323
20050425,5318.5,5360.5,5313,5351
20050426,5353,5354.5,5318.5,5335
20050427,5320,5327.5,5266,5314
20050428,5318,5324,5267,5287
20050429,5263,5317.5,5263,5304
20050502,5322.5,5343.5,5312,5331
20050503,5336,5356.5,5325,5353
20050504,5358,5384.5,5332.5,5383
20050505,5382,5413,5370.5,5381
20050506,5399.5,5422,5382,5408
20050509,5414,5414,5383.5,5410.5
20050510,5407,5412.5,5342.5,5359.5
20050511,5352.5,5380,5333.5,5361
20050512,5374,5387,5359,5367
20050513,5356,5389.5,5346.5,5370
20050516,5363.5,5380,5356.5,5379.5
20050517,5380,5380.5,5335.5,5358.5
20050518,5380,5454,5371.5,5443.5
20050519,5437,5468,5436,5460
20050520,5464,5492,5453.5,5492
20050523,5510,5520,5493,5520
20050524,5516,5516.5,5485.5,5502.5
20050525,5497.5,5507.5,5479.5,5490
20050526,5499.5,5545,5496,5544
20050527,5545.5,5554.5,5531.5,5554.5
20050530,5548,5584.5,5541,5580
20050531,5580,5582.5,5558.5,5580
20050601,5576.5,5637,5568.5,5632.5
20050602,5621,5643.5,5614.5,5640
20050603,5651,5652,5593.5,5603
20050606,5618,5622,5589.5,5612
20050607,5618,5671,5614,5657
20050608,5648,5666.5,5642.5,5655
20050609,5647.5,5682,5634,5672.5
20050610,5682,5700,5669.5,5683.5
20050613,5698,5702.5,5664.5,5685
20050614,5691.5,5700.5,5676.5,5700.5
20050615,5696.5,5706.5,5632,5653
20050616,5673.5,5685,5650,5673
20050617,5684.5,5722,5682,5710
20050620,5698.5,5701,5656.5,5694
20050621,5703,5711.5,5691,5704
20050622,5705.5,5731.5,5694.5,5719
20050623,5722,5737.5,5693.5,5700
20050624,5676.5,5683.5,5651.5,5652
20050627,5634,5637.5,5602,5602
20050628,5627.5,5666,5622.5,5661.5
20050629,5663,5690,5653,5665
20050630,5669,5701,5667.5,5694.5
20050701,5671.5,5717.5,5671,5709.5
20050704,5709.5,5720.5,5704,5717
20050705,5713,5717,5669,5703.5
20050706,5706,5730,5699,5709
20050707,5681.5,5685.5,5537,5652
20050708,5665.5,5711,5648.5,5706
20050711,5715,5758,5712,5742
20050712,5749,5763,5727,5760
20050713,5747,5774.5,5746,5768
20050714,5780.5,5805.5,5776,5791.5
20050715,5792,5813.5,5779.5,5809.5
20050718,5809.5,5822,5793,5810
20050719,5814,5863,5807,5855.5
20050720,5847.5,5898.5,5843.5,5898.5
20050721,5897,5956,5893,5919
20050722,5917,5941,5902.5,5929
20050725,5932.5,5941.5,5906.5,5924.5
20050726,5924.5,5946.5,5917,5932
20050727,5931,5954,5927.5,5948
20050728,5953,5992,5947,5990.5
20050729,5990,6002,5959.5,5971.5
20050801,5972,5999.5,5963,5984
20050802,5981,6025,5980.5,6017.5
20050803,6014,6020.5,5986.5,6012
20050804,6008.5,6013,5922.5,5929
20050805,5933.5,5952.5,5903.5,5912
20050808,5923,5945.5,5905,5907
20050809,5917.5,5998,5917,5997
20050810,6011,6072,6010,6043
20050811,6044,6066,6017,6032
20050812,6051.5,6054.5,5999.5,6006.5
20050815,6017,6032.5,5994.5,6027
20050816,6029.5,6036,5948.5,5954
20050817,5947,5975,5921,5967
20050818,5957.5,5965.5,5912.5,5938.5
20050819,5934.5,6012.5,5930.5,6001
20050822,6015,6034,5978,6002
20050823,6006.5,6012,5973,5985
20050824,5985,6008,5953,5995
20050825,5949,5961.5,5921,5923.5
20050826,5939,5958,5858,5861
20050829,5823,5916.5,5812.5,5912.5
20050830,5909,5915,5860,5884.5
20050831,5872,5914.5,5867.5,5911.5
20050901,5929,5951.5,5890,5906.5
20050902,5919,5939.5,5894,5919.5
20050905,5926,5994,5920.5,5976
20050906,5980.5,6051.5,5978.5,6051
20050907,6059,6080,6041.5,6065
20050908,6065.5,6074.5,6041.5,6062
20050909,6077,6094,6038.5,6094
20050912,6100.5,6110,6052.5,6063
20050913,6071,6071,5968.5,5983.5
20050914,5985,6008,5959,5978
20050915,5982.5,5998,5960.5,5969
20050916,5989.5,6075.5,5984.5,6066.5
20050919,5946,6020.5,5941,6003.5
20050920,6011.5,6041,5999,6020
20050921,5996,6003,5919.5,5926.5
20050922,5921,5944,5897.5,5935.5
20050923,5940,5974,5925.5,5973
20050926,6013,6074,6010,6048
20050927,6051.5,6062.5,6027,6050
20050928,6071,6123.5,6068,6095
20050929,6124,6129,6073.5,6126.5
20050930,6131.5,6134,6088.5,6112.5
20051003,6131.5,6154,6117,6147
20051004,6156.5,6213,6131.5,6198
20051005,6162,6173.5,6122,6133.5
20051006,6077.5,6094,6033.5,6035.5
20051007,6064,6100,6049.5,6068
20051010,6092,6123,6071.5,6082
20051011,6091,6132.5,6080,6087
20051012,6058.5,6085,6003.5,6011
20051013,6023.5,6058.5,5976,5997
20051014,6018,6058,5996.5,6036.5
20051017,6051,6064,6010,6020
20051018,6050,6057.5,5987.5,5995
20051019,5940,5960.5,5887.5,5952.5
20051020,5983,5995,5908,5908
20051021,5906,5933,5881,5921
20051024,5904.5,5982.5,5902.5,5982
20051025,5985,5992.5,5900,5900
20051026,5946,5978,5923,5942
20051027,5926,5936.5,5852,5879
20051028,5860.5,5918.5,5823,5915.5
20051031,5945,5991,5941,5973
20051101,5985,5997,5965,5974.5
20051102,5985.5,6039,5949.5,6036
20051103,6038.5,6073.5,6024,6060
20051104,6055,6073,6034.5,6036.5
20051107,6050,6092.5,6039.5,6083.5
20051108,6089.5,6105,6049.5,6068.5
20051109,6080.5,6110,6055.5,6096
20051110,6093,6128.5,6057.5,6121
20051111,6140.5,6151,6122,6145.5
20051114,6140.5,6162.5,6131,6147
20051115,6138.5,6183.5,6132.5,6161.5
20051116,6163.5,6170.5,6118,6135
20051117,6166,6185.5,6143,6159
20051118,6203,6216.5,6162.5,6191
20051121,6195,6236,6180.5,6229
20051122,6234,6236.5,6215,6230
20051123,6256.5,6259,6227,6249.5
20051124,6244,6248,6224.5,6245.5
20051125,6240,6259,6232.5,6242.5
20051128,6280.5,6295,6208,6227.5
20051129,6221,6272.5,6207,6241.5
20051130,6234,6261.5,6217,6254
20051201,6256,6325,6256,6315
20051202,6347,6359.5,6326,6353.5
20051205,6356,6357.5,6302,6318
20051206,6324,6368,6321,6351.5
20051207,6342,6358.5,6296.5,6305.5
20051208,6279,6345.5,6271.5,6332
20051209,6311.5,6343.5,6308,6330.5
20051212,6363,6380,6333.5,6348.5
20051213,6353.5,6363.5,6332.5,6359.5
20051214,6361.5,6367.5,6322,6332
20051215,6349,6352.5,6326.5,6338.5
20051216,6348.5,6401.5,6348.5,6396
20051219,6383,6403.5,6382,6396
20051220,6377,6414,6368,6405
20051221,6419,6447,6412.5,6442
20051222,6431.5,6448.5,6431,6445.5
20051223,6448,6470.5,6448,6463
20051227,6469,6499.5,6463,6491.5
20051228,6484,6505.5,6476.5,6492.5
20051229,6510.5,6512,6480.5,6501
20051230,6480,6487,6427,6451
20060102,6461,6496,6454.5,6490.5
20060103,6497.5,6555,6481,6496.5
20060104,6554,6571.5,6517.5,6559.5
20060105,6558.5,6568.5,6542,6553
20060106,6559.5,6582.5,6545.5,6569.5
20060109,6578,6592,6571.5,6581
20060110,6561.5,6563,6522,6535
20060111,6568,6579,6553.5,6566
20060112,6561,6596.5,6548,6579.5
20060113,6561,6572.5,6496,6520
